CLIENTE;NRO. VA01/VA21;POS VA01/VA21;CLASE DE DOC;REF.CLIENTE;DOC. REF;PRIORIDAD;MOT. RECHAZO;INDICADOR DE BLOQUEO;FECHA DE BLOQUEO;OPERADOR DE VA;CODIGO ITEM;DESCRIPCION ITEM;CANTIDAD SOLICITADA;TIPO DE ITEM;ESTADO ITEM;CENTRO;PLAZO LOGISTICO;FECHA DE EMISION NECESIDAD;FECHA ENTREGA ESPERADA;MES ENTREGA;NRO. SOLPED;POS. SOLPED;REPARTOS;FECHA EMISION SOLPED;FECHA APROBACION SOLPED;GRUPO DE COMPRA;NRO. OC;POS. OC;ALMACEN OC;Q CANT. OC;OPERADOR OC;FECHA EMISION OC;FECHA APROBACION FINAL OC;PRIMERA FECHA ENTREGA OC;FECHA ENTREGA OC;GRUPO DE COMPRA OC;PROVEEDOR;ADJUDICADO EN OC;CANTIDAD PENDIENTE DE ADJUDICAR;CANTITAD TOTAL PENDIENTE RECEP.;CANTIDAD TOTAL RECEPCIONADA;NRO. RECEPCION;FECHA RECEPCION;ALMACEN RECEPCION 1;NRO POSICION RECEPCION 1;Q RECEP. DE OC;FECHA SELLO;OPERADOR RECEPCION;TEXTO COMENTARIO;NRO. VL;CANTIDAD PICKING;Q VL;OPERADOR PICKING;FECHA PICKING;FECHA CONTABILIZACION VL;NRO DE CARGA;TXT CARGA;RESPONSABLE DE CARGA;FECHA DE CARGA;NRO. ALMACENAMIENTO;CANTIDAD ALMACENADA;OPERADOR ALMACENAMIENTO;FECHA ALMACENAMIENTO (LOGIN);FECHA DE ALMACENAMIENTO SELLO;FECHA CUMPLIMIENTO FINAL UNIFICADA;COMPROMETIDOS;ENTREGADOS;NO ENTREGADOS;NO ENTREGADOS CRITICOS;NO ENTREGADOS NO CRITICOS;ENTREGADOS AT;ENTREGADOS AT CRITICOS;ENTREGADOS AT NO CRITICOS;ENTREGADOS FT;ENTREGADOS FT CRITICOS;ENTREGADOS FT NO CRITICOS;DIAS DE DEMORA;CLASIFICACION;Año;Personalizado;Valor objetivo cumpli;Demora Max Objetivo;Demora-7;DemoraMaxObjetivo;CLASIFICACION 2;Columna1;Columna2;CONCATENA;BUSCA EL ALMACEN ;Vacío
00365 RIO TINTO;1000078587;30;ZPAN;PEDIDO LABORATORIO;;0;;;;CSOSA;1041827;PUNTA C/ PROTECCION 35 CM;6;Materiales usuales;CUMPLIDO;U365;1;28/11/2025;12/12/2025;diciembre;10137013;30;1;28/11/2025;28/11/2025;C35;4500114450;40;4401;1;MZERPA;2/12/2025;2/12/2025;10/12/2025;10/12/2025;C35;FLORES CARLOS FELIPE Y OTROS S H;6;0;0;6;5000154421;4/12/2025;4401;4;1;4/12/2025;JBASSANI;;;0;0;;;;;;;;;0;;;;4/12/2025;1;1;0;0;0;1;0;1;0;0;0;;SEDE;2025;Período Contable;0,75;7;;7;SEDE;#N/D;#N/D;1041827365;365;
00365 RIO TINTO;1000078587;40;ZPAN;PEDIDO LABORATORIO;;0;;;;CSOSA;1041828;CINCEL C/ PROTECCION 35 CM;6;Materiales usuales;CUMPLIDO;U365;1;28/11/2025;12/12/2025;diciembre;10137013;40;1;28/11/2025;28/11/2025;C35;4500114450;50;4401;1;MZERPA;2/12/2025;2/12/2025;10/12/2025;10/12/2025;C35;FLORES CARLOS FELIPE Y OTROS S H;6;0;0;6;5000154421;4/12/2025;4401;5;1;4/12/2025;JBASSANI;;;0;0;;;;;;;;;0;;;;4/12/2025;1;1;0;0;0;1;0;1;0;0;0;;SEDE;2025;Período Contable;0,75;7;;7;SEDE;#N/D;#N/D;1041828365;365;
00365 RIO TINTO;1000078587;50;ZPAN;PEDIDO LABORATORIO;;0;;;;CSOSA;1041128;BOLSA DE PLASTICO 60X40 200MIC;200;Materiales usuales;CUMPLIDO;U365;1;28/11/2025;12/12/2025;diciembre;10137013;50;1;28/11/2025;28/11/2025;C20;4500114765;10;4401;1;VBARRA;5/12/2025;5/12/2025;10/12/2025;10/12/2025;C20;ANTONIO B ATENOR E HIJOS S R L;200;0;0;200;5000154774;6/12/2025;4401;1;1;6/12/2025;JBASSANI;;;0;0;;;;;;;;;0;;;;6/12/2025;1;1;0;0;0;1;0;1;0;0;0;;SEDE;2025;Período Contable;0,75;7;;7;SEDE;#N/D;#N/D;1041128365;365;
00365 RIO TINTO;1000078587;60;ZPAN;PEDIDO LABORATORIO;;0;;;;CSOSA;1012860;TACHO BLANCO CON TAPA 5KG;20;Materiales genericos;CUMPLIDO;U365;1;28/11/2025;12/12/2025;diciembre;10137013;60;1;28/11/2025;28/11/2025;C35;4500114447;10;4401;1;MZERPA;2/12/2025;2/12/2025;10/12/2025;10/12/2025;C35;BEVACQUA CARLOS IVAN LEONARDO;20;0;0;20;5000154936;9/12/2025;4401;1;1;9/12/2025;JBASSANI;;;0;0;;;;;;;;;0;;;;9/12/2025;1;1;0;0;0;1;0;1;0;0;0;;SEDE;2025;Período Contable;0,75;7;;7;SEDE;#N/D;#N/D;1012860365;365;
00365 RIO TINTO;1000078587;70;ZPAN;PEDIDO LABORATORIO;;0;;;;CSOSA;1043227;CUCHARON SOPERO ACERO INOX. 9X25 CM.;6;Materiales Stock C/Devol;CUMPLIDO;U365;20;28/11/2025;12/12/2025;diciembre;10137013;70;1;28/11/2025;28/11/2025;C19;4500114795;10;UT08;1;VBARRA;5/12/2025;5/12/2025;10/12/2025;10/12/2025;C19;HORCADA MARCELO,GUSTAVO Y FERN;6;0;0;6;5000154883;9/12/2025;UT08;1;1;9/12/2025;LNASUTI;;8000081566;6;1;LNASUTI;9/12/2025;12/12/2025;12617;2 LB 365;LBARTON;11/12/2025;4900394620;6;JBASSANI;15/12/2025;12/12/2025;12/12/2025;1;1;0;0;0;1;0;1;0;0;0;;SEDE;2025;Período Contable;0,75;7;;7;SEDE;#N/D;#N/D;1043227365;365;
00365 RIO TINTO;1000078587;80;ZPAN;PEDIDO LABORATORIO;;0;;;;CSOSA;1042537;RODILLERA CON PROTECCION PVC O GOMA;6;Materiales usuales;CUMPLIDO;U365;1;28/11/2025;15/12/2025;diciembre;10137013;80;1;28/11/2025;28/11/2025;C28;4500114567;30;4401;1;GJULIANI;3/12/2025;4/12/2025;12/12/2025;12/12/2025;C28;ANTONIO B ATENOR E HIJOS S R L;6;0;0;6;5000154856;9/12/2025;4401;1;3;9/12/2025;JBASSANI;;;0;0;;;;;;;;;0;;;;9/12/2025;1;1;0;0;0;1;0;1;0;0;0;;SEDE;2025;Período Contable;0,75;7;;7;SEDE;#N/D;#N/D;1042537365;365;
00365 RIO TINTO;1000078587;90;ZPAN;PEDIDO LABORATORIO;;0;;;;CSOSA;1012839;CALCULADORA COMUN;2;Materiales genericos;CUMPLIDO;U365;1;28/11/2025;12/12/2025;diciembre;10137013;90;1;28/11/2025;28/11/2025;C35;4500114837;10;4401;1;MZERPA;6/12/2025;6/12/2025;11/12/2025;11/12/2025;C35;LIBRERIA SAN PABLO S.R.L.;2;0;0;2;5000155215;11/12/2025;4401;1;1;11/12/2025;JBASSANI;;;0;0;;;;;;;;;0;;;;11/12/2025;1;1;0;0;0;1;0;1;0;0;0;;SEDE;2025;Período Contable;0,75;7;;7;SEDE;#N/D;#N/D;1012839365;365;
00365 RIO TINTO;1000078587;100;ZPAN;PEDIDO LABORATORIO;;0;;4;30/12/2025;CSOSA;1012774;Arena Siliciea (por bolson) corte 16-30;1;Materiales genericos;RESPONDIDO;U365;1;28/11/2025;12/12/2025;diciembre;10137013;100;1;28/11/2025;28/11/2025;C14;;0;;0;;;;;;;;0;1;0;0;;;;0;0;;;;;0;0;;;;;;;;;0;;;;;1;0;1;0;1;0;0;0;0;0;0;;SEDE;2025;Período Contable;0,75;7;;7;SEDE;#N/D;#N/D;1012774365;365;
00365 RIO TINTO;1000078587;110;ZPAN;PEDIDO LABORATORIO;;0;;;;CSOSA;1012839;Carpeta A-4 con separadores acordeon;4;Materiales genericos;CUMPLIDO;U365;1;28/11/2025;12/12/2025;diciembre;10137013;110;1;28/11/2025;28/11/2025;C35;4500114836;10;4401;1;MZERPA;6/12/2025;6/12/2025;12/12/2025;11/12/2025;C35;HERSAPEL SOCIEDAD DE RESPONSABILIDA;4;0;0;4;5000156825;29/12/2025;4401;1;1;29/12/2025;JBASSANI;;;0;0;;;;;;;;;0;;;;29/12/2025;1;1;0;0;0;0;0;0;1;0;1;17;SEDE;2025;Período Contable;0,75;7;10;7;SEDE;#N/D;#N/D;1012839365;365;
00365 RIO TINTO;1000078593;10;ZPAN;PM_02_Pasadores y te;;20;;;;CSOSA;1009730;HIERRO NERVADO ADN420 DIAM 32MM;227;Materiales usuales;RECEPCIONADO;U365;20;28/11/2025;5/12/2025;diciembre;10137022;10;1;28/11/2025;28/11/2025;C35;4500114315;10;0365;1;MZERPA;1/12/2025;1/12/2025;12/12/2025;5/12/2025;C35;HIERRONORT S.R.L.;227;0;0;227;5000155702;16/12/2025;0365;1;1;16/12/2025;SROMERO;;;0;0;;;;;;;;;0;;;;16/12/2025;1;0;1;1;0;0;0;0;0;0;0;;SEDE;2025;Período Contable;0,75;7;;7;SEDE;#N/D;#N/D;1009730365;365;
00365 RIO TINTO;1000078593;20;ZPAN;PM_02_Pasadores y te;;20;;;;CSOSA;1012896;SOGA NYLON Ø3mm x 100 mts;110;Materiales genericos;CUMPLIDO;U365;1;28/11/2025;12/12/2025;diciembre;10137022;20;1;28/11/2025;28/11/2025;C35;4500114450;10;4401;1;MZERPA;2/12/2025;2/12/2025;10/12/2025;10/12/2025;C35;FLORES CARLOS FELIPE Y OTROS S H;110;0;0;110;5000154421;4/12/2025;4401;1;1;4/12/2025;JBASSANI;;;0;0;;;;;;;;;0;;;;4/12/2025;1;1;0;0;0;1;1;0;0;0;0;;SEDE;2025;Período Contable;0,75;7;;7;SEDE;#N/D;#N/D;1012896365;365;
00365 RIO TINTO;1000078594;10;ZPAN;PM_03_Lubricante par;;20;;;;CSOSA;1012896;LUBRICANTE AEROSOL 410 SILENTIUM;132;Materiales genericos;CUMPLIDO;U365;1;28/11/2025;12/12/2025;diciembre;10137024;10;1;28/11/2025;28/11/2025;C35;4500114534;10;4401;1;MZERPA;3/12/2025;3/12/2025;10/12/2025;10/12/2025;C35;RAMOS MARIO SEBASTIAN;132;0;0;132;5000154772;6/12/2025;4401;1;1;6/12/2025;JBASSANI;;;0;0;;;;;;;;;0;;;;6/12/2025;1;1;0;0;0;1;1;0;0;0;0;;SEDE;2025;Período Contable;0,75;7;;7;SEDE;#N/D;#N/D;1012896365;365;
00365 RIO TINTO;1000078626;10;ZPAN;PEDIDO URGENTE;;20;;;;CSOSA;1028137;CORREA MOTOR;2;Materiales Stock S/Devol;CUMPLIDO;U365;1;28/11/2025;12/12/2025;diciembre;10137042;10;1;28/11/2025;28/11/2025;C35;4500114222;40;4401;1;MZERPA;29/11/2025;29/11/2025;3/12/2025;3/12/2025;C35;RAMOS MARIO SEBASTIAN;2;0;0;2;5000154267;3/12/2025;4401;1;1;3/12/2025;JBASSANI;;;0;0;;;;;;;;;0;;;;3/12/2025;1;1;0;0;0;1;1;0;0;0;0;;SEDE;2025;Período Contable;0,75;7;;7;SEDE;#N/D;#N/D;1028137365;365;
00365 RIO TINTO;1000078627;10;ZPAN;PM- SSYMA Nº 16;;0;;;;CSOSA;1048368;GABINETE MET. PTA. VIDRIO 750X2000X400MM;1;Materiales usuales;ADJUDICADO;U365;1;28/11/2025;12/12/2025;diciembre;10137043;10;1;28/11/2025;28/11/2025;C35;4500115867;10;4401;1;MZERPA;20/12/2025;20/12/2025;26/12/2025;26/12/2025;C35;BEVACQUA CARLOS IVAN LEONARDO;1;0;1;0;;;;0;0;;;;;0;0;;;;;;;;;0;;;;;1;0;1;0;1;0;0;0;0;0;0;;SEDE;2025;Período Contable;0,75;7;;7;SEDE;#N/D;#N/D;1048368365;365;
00365 RIO TINTO;1000078627;20;ZPAN;PM- SSYMA Nº 16;;0;;;;CSOSA;1048369;"PULPO CADENA 4 RAMAS 5/8"" G10 X4M";1;Materiales usuales;ADJUDICADO;U365;1;28/11/2025;26/12/2025;diciembre;10137043;20;1;28/11/2025;28/11/2025;C27;4500115781;10;4401;1;JESPARZA;19/12/2025;19/12/2025;26/12/2025;26/12/2025;C27;ORTIZ FISCHER Y CIA. S.A.;1;0;1;0;;;;0;0;;;;;0;0;;;;;;;;;0;;;;;1;0;1;0;1;0;0;0;0;0;0;;SEDE;2025;Período Contable;0,75;7;;7;SEDE;#N/D;#N/D;1048369365;365;
00365 RIO TINTO;1000078627;30;ZPAN;PM- SSYMA Nº 16;;0;;;;CSOSA;1048370;TRIPODE TELESCOPICO 1,35-2,40M 150KG;1;Materiales usuales;ADJUDICADO;U365;1;28/11/2025;15/12/2025;diciembre;10137043;30;1;28/11/2025;28/11/2025;C17;4500114567;20;4401;1;GJULIANI;3/12/2025;4/12/2025;12/12/2025;12/12/2025;C28;ANTONIO B ATENOR E HIJOS S R L;1;0;1;0;;;;0;0;;;;;0;0;;;;;;;;;0;;;;;1;0;1;0;1;0;0;0;0;0;0;;SEDE;2025;Período Contable;0,75;7;;7;SEDE;#N/D;#N/D;1048370365;365;
00365 RIO TINTO;1000078667;10;ZPAN;HIERRO ADN 12MM;;20;;;;CSOSA;1009726;HIERRO NERVADO ADN420 DIAM 12MM;1070;Materiales usuales;RECEPCIONADO;U365;20;29/11/2025;5/12/2025;diciembre;10137081;10;1;29/11/2025;1/12/2025;C35;4500114375;10;0365;1;MZERPA;1/12/2025;1/12/2025;4/12/2025;4/12/2025;C35;HIERRONORT S.R.L.;1070;0;0;1070;5000155701;16/12/2025;0365;1;1;16/12/2025;SROMERO;;;0;0;;;;;;;;;0;;;;16/12/2025;1;0;1;1;0;0;0;0;0;0;0;;SEDE;2025;Período Contable;0,75;7;;7;SEDE;#N/D;#N/D;1009726365;365;
00365 RIO TINTO;1000078669;10;ZPAN;Alcohol Isopropílico;;20;;;;CSOSA;1018784;ALCOHOL ISOPROPILICO LÍQUIDO X 1 LT;150;Materiales usuales;CUMPLIDO;U365;1;29/11/2025;5/12/2025;diciembre;10137083;10;1;29/11/2025;1/12/2025;C35;4500114834;10;4401;1;MZERPA;6/12/2025;6/12/2025;5/12/2025;10/12/2025;C35;GO CLEAN S.A.S.;150;0;0;150;5000157044;30/12/2025;4401;1;1;30/12/2025;JBASSANI;;;0;0;;;;;;;;;0;;;;30/12/2025;1;1;0;0;0;0;0;0;1;1;0;25;SEDE;2025;Período Contable;0,75;7;18;7;SEDE;#N/D;#N/D;1018784365;365;
00365 RIO TINTO;1000078669;20;ZPAN;Alcohol Isopropílico;;20;;;;CSOSA;1001898;BOBINA DE PAPEL 25 X 400MTS X UN;20;Materiales Stock;ADJUDICADO;U365;1;29/11/2025;5/12/2025;diciembre;10137083;20;1;29/11/2025;1/12/2025;C35;4500114839;10;4401;1;MZERPA;7/12/2025;7/12/2025;5/12/2025;12/12/2025;C35;GO CLEAN S.A.S.;20;0;20;0;;;;0;0;;;;;0;0;;;;;;;;;0;;;;;1;0;1;1;0;0;0;0;0;0;0;;SEDE;2025;Período Contable;0,75;7;;7;SEDE;1001898;0;1001898365;365;
00365 RIO TINTO;1000078673;10;ZPAN;PEDIDO URGENTE;;20;;;;CSOSA;1002618;FILTRO AIRE;3;Materiales Stock;ADJUDICADO;U365;1;29/11/2025;13/12/2025;diciembre;10137085;10;1;29/11/2025;3/12/2025;AGV;4500115340;10;4401;1;MREY;13/12/2025;13/12/2025;30/12/2025;30/12/2025;AGV;IGARRETA MAQUINAS S.A.;3;0;3;0;;;;0;0;;;;;0;0;;;;;;;;;0;;;;;1;0;1;1;0;0;0;0;0;0;0;;AGV;2025;Período Contable;0,75;7;;7;AGV;1002618;0;1002618365;365;
00365 RIO TINTO;1000078673;20;ZPAN;PEDIDO URGENTE;;20;;;;CSOSA;1002666;FILTRO AIRE;3;Materiales Stock;ADJUDICADO;U365;1;29/11/2025;13/12/2025;diciembre;10137085;20;1;29/11/2025;3/12/2025;AGV;4500115340;20;4401;1;MREY;13/12/2025;13/12/2025;30/12/2025;30/12/2025;AGV;IGARRETA MAQUINAS S.A.;3;0;3;0;;;;0;0;;;;;0;0;;;;;;;;;0;;;;;1;0;1;1;0;0;0;0;0;0;0;;AGV;2025;Período Contable;0,75;7;;7;AGV;1002666;0;1002666365;365;
00365 RIO TINTO;1000078673;30;ZPAN;PEDIDO URGENTE;;20;;;;CSOSA;1003348;FILTRO ACEITE GE.AMAN (BAJO);3;Materiales Stock;DESPACHADO;U365;20;29/11/2025;13/12/2025;diciembre;10137085;30;1;29/11/2025;1/12/2025;C29;4500114895;20;UT08;1;RPEREZ;9/12/2025;9/12/2025;16/12/2025;16/12/2025;C29;IGARRETA MAQUINAS S.A.;3;0;0;3;5000155541;13/12/2025;UT08;2;1;11/12/2025;JMORENO;;8000081985;3;1;CCARRIL;15/12/2025;17/12/2025;12672;1 365 CC;CCARRIL;15/12/2025;;0;;;;;1;0;1;1;0;0;0;0;0;0;0;;EQUIPOS;2025;Período Contable;0,75;7;;7;COMPRAS EQUIPOS;1003348;0;1003348365;365;
00365 RIO TINTO;1000078673;40;ZPAN;PEDIDO URGENTE;;20;;;;CSOSA;1028158;FILTRO DE COMBUSTIBLE;3;Materiales Stock S/Devol;CUMPLIDO;U365;1;29/11/2025;13/12/2025;diciembre;10137085;40;1;29/11/2025;3/12/2025;AGV;4500115336;40;4401;1;MREY;13/12/2025;13/12/2025;30/12/2025;30/12/2025;AGV;SERVICIOS VIALES DE STA. FE SA;3;0;0;3;5000155922;17/12/2025;4401;1;1;17/12/2025;JBASSANI;;;0;0;;;;;;;;;0;;;;17/12/2025;1;1;0;0;0;0;0;0;1;1;0;4;AGV;2025;Período Contable;0,75;7;-3;7;AGV;1028158;0;1028158365;365;
00365 RIO TINTO;1000078673;50;ZPAN;PEDIDO URGENTE;;20;;;;CSOSA;1029691;FILTRO DE TRANSMISION;2;Materiales Stock;ADJUDICADO;U365;1;29/11/2025;13/12/2025;diciembre;10137085;50;1;29/11/2025;3/12/2025;AGV;4500115340;50;4401;1;MREY;13/12/2025;13/12/2025;30/12/2025;30/12/2025;AGV;IGARRETA MAQUINAS S.A.;2;0;2;0;;;;0;0;;;;;0;0;;;;;;;;;0;;;;;1;0;1;1;0;0;0;0;0;0;0;;AGV;2025;Período Contable;0,75;7;;7;AGV;1029691;0;1029691365;365;
00365 RIO TINTO;1000078673;60;ZPAN;PEDIDO URGENTE;;20;;;;CSOSA;1029692;FILTRO DE ACEITE DE LA TRANSMISION;2;Materiales Stock;SIN TRATAMIENTO;U365;1;29/11/2025;13/12/2025;diciembre;10137085;60;1;29/11/2025;2/12/2025;AGV;;0;;0;;;;;;;;0;2;0;0;;;;0;0;;;;;0;0;;;;;;;;;0;;;;;1;0;1;1;0;0;0;0;0;0;0;;AGV;2025;Período Contable;0,75;7;;7;AGV;1029692;0;1029692365;365;
00365 RIO TINTO;1000078673;70;ZPAN;PEDIDO URGENTE;;20;;;;CSOSA;1029693;FILTRO DE SUCCION;2;Materiales Stock;SIN TRATAMIENTO;U365;1;29/11/2025;13/12/2025;diciembre;10137085;70;1;29/11/2025;2/12/2025;AGV;;0;;0;;;;;;;;0;2;0;0;;;;0;0;;;;;0;0;;;;;;;;;0;;;;;1;0;1;1;0;0;0;0;0;0;0;;AGV;2025;Período Contable;0,75;7;;7;AGV;1029693;0;1029693365;365;
00365 RIO TINTO;1000078673;80;ZPAN;PEDIDO URGENTE;;20;;;;CSOSA;1003180;FILTRO DE AIRE;3;Materiales Stock;CUMPLIDO;U365;20;29/11/2025;13/12/2025;diciembre;10137085;80;1;29/11/2025;1/12/2025;C29;4500114480;30;UT08;1;RPEREZ;2/12/2025;3/12/2025;13/12/2025;13/12/2025;C29;SERVICIOS VIALES DE STA. FE SA;3;0;0;3;5000154770;6/12/2025;UT08;3;1;6/12/2025;LNASUTI;;8000081499;3;1;LNASUTI;6/12/2025;12/12/2025;12617;2 LB 365;LBARTON;11/12/2025;4900394611;3;JBASSANI;15/12/2025;12/12/2025;12/12/2025;1;1;0;0;0;1;1;0;0;0;0;;EQUIPOS;2025;Período Contable;0,75;7;;7;COMPRAS EQUIPOS;1003180;0;1003180365;365;
00365 RIO TINTO;1000078673;90;ZPAN;PEDIDO URGENTE;;20;;;;CSOSA;1003181;FILTRO DE COMBUSTIBLE;5;Materiales Stock;CUMPLIDO;U365;20;29/11/2025;13/12/2025;diciembre;10137085;90;1;29/11/2025;1/12/2025;C29;4500114480;20;UT08;1;RPEREZ;2/12/2025;3/12/2025;13/12/2025;13/12/2025;C29;SERVICIOS VIALES DE STA. FE SA;5;0;0;5;5000154770;6/12/2025;UT08;2;1;6/12/2025;LNASUTI;;8000081499;5;1;LNASUTI;6/12/2025;12/12/2025;12617;2 LB 365;LBARTON;11/12/2025;4900394611;5;JBASSANI;15/12/2025;12/12/2025;12/12/2025;1;1;0;0;0;1;1;0;0;0;0;;EQUIPOS;2025;Período Contable;0,75;7;;7;COMPRAS EQUIPOS;1003181;0;1003181365;365;
00365 RIO TINTO;1000078673;100;ZPAN;PEDIDO URGENTE;;20;;;;CSOSA;1003182;FILTRO GASOIL;3;Materiales Stock;CUMPLIDO;U365;20;29/11/2025;13/12/2025;diciembre;10137085;100;1;29/11/2025;1/12/2025;C29;4500114480;10;UT08;1;RPEREZ;2/12/2025;3/12/2025;13/12/2025;13/12/2025;C29;SERVICIOS VIALES DE STA. FE SA;3;0;0;3;5000154770;6/12/2025;UT08;1;1;6/12/2025;LNASUTI;;8000081499;3;1;LNASUTI;6/12/2025;12/12/2025;12617;2 LB 365;LBARTON;11/12/2025;4900394611;3;JBASSANI;15/12/2025;12/12/2025;12/12/2025;1;1;0;0;0;1;1;0;0;0;0;;EQUIPOS;2025;Período Contable;0,75;7;;7;COMPRAS EQUIPOS;1003182;0;1003182365;365;
00365 RIO TINTO;1000078673;110;ZPAN;PEDIDO URGENTE;;20;;;;CSOSA;1003183;FILTRO DE ACEITE MOTOR;3;Materiales Stock;CUMPLIDO;U365;20;29/11/2025;13/12/2025;diciembre;10137085;110;1;29/11/2025;1/12/2025;C29;4500115030;20;UT08;1;RPEREZ;10/12/2025;10/12/2025;16/12/2025;16/12/2025;C29;IGARRETA MAQUINAS S.A.;3;0;0;3;5000155601;15/12/2025;UT08;2;1;15/12/2025;LNASUTI;;8000081939;3;1;LNASUTI;15/12/2025;17/12/2025;12672;1 365 CC;CCARRIL;15/12/2025;4900397995;3;JBASSANI;29/12/2025;17/12/2025;17/12/2025;1;1;0;0;0;0;0;0;1;1;0;4;EQUIPOS;2025;Período Contable;0,75;7;-3;7;COMPRAS EQUIPOS;1003183;0;1003183365;365;
00365 RIO TINTO;1000078673;120;ZPAN;PEDIDO URGENTE;;20;;;;CSOSA;1029485;FILTRO AIRE PRIMARIO;3;Materiales Stock S/Devol;CUMPLIDO;U365;1;29/11/2025;13/12/2025;diciembre;10137085;120;1;29/11/2025;2/12/2025;AGV;4500115336;120;4401;1;MREY;13/12/2025;13/12/2025;30/12/2025;30/12/2025;AGV;SERVICIOS VIALES DE STA. FE SA;3;0;0;3;5000155922;17/12/2025;4401;2;1;17/12/2025;JBASSANI;;;0;0;;;;;;;;;0;;;;17/12/2025;1;1;0;0;0;0;0;0;1;1;0;4;AGV;2025;Período Contable;0,75;7;-3;7;AGV;1029485;0;1029485365;365;
00365 RIO TINTO;1000078673;130;ZPAN;PEDIDO URGENTE;;20;;;;CSOSA;1029487;FILTRO ACEITE MOTOR;3;Materiales Stock S/Devol;CUMPLIDO;U365;1;29/11/2025;13/12/2025;diciembre;10137085;130;1;29/11/2025;2/12/2025;AGV;4500114558;130;4401;1;MREY;3/12/2025;3/12/2025;13/12/2025;13/12/2025;AGV;TADEMAQ EQUIPOS PESADOS S.R.L.;3;0;0;3;5000154991;10/12/2025;4401;5;1;10/12/2025;JBASSANI;;;0;0;;;;;;;;;0;;;;10/12/2025;1;1;0;0;0;1;1;0;0;0;0;;AGV;2025;Período Contable;0,75;7;;7;AGV;1029487;0;1029487365;365;
00365 RIO TINTO;1000078673;140;ZPAN;PEDIDO URGENTE;;20;;;;CSOSA;1029488;FILTRO COMBUSTIBLE;3;Materiales Stock S/Devol;CUMPLIDO;U365;1;29/11/2025;13/12/2025;diciembre;10137085;140;1;29/11/2025;2/12/2025;AGV;4500114558;140;4401;1;MREY;3/12/2025;3/12/2025;13/12/2025;13/12/2025;AGV;TADEMAQ EQUIPOS PESADOS S.R.L.;3;0;0;3;5000154991;10/12/2025;4401;6;1;10/12/2025;JBASSANI;;;0;0;;;;;;;;;0;;;;10/12/2025;1;1;0;0;0;1;1;0;0;0;0;;AGV;2025;Período Contable;0,75;7;;7;AGV;1029488;0;1029488365;365;
00365 RIO TINTO;1000078673;150;ZPAN;PEDIDO URGENTE;;20;;;;CSOSA;1029489;CORREA VENTILADOR;2;Materiales Stock S/Devol;CUMPLIDO;U365;1;29/11/2025;13/12/2025;diciembre;10137085;150;1;29/11/2025;2/12/2025;AGV;4500114952;150;4401;1;MREY;9/12/2025;9/12/2025;30/12/2025;30/12/2025;AGV;EXENI LUIS ENRIQUE;2;0;0;2;5000155714;16/12/2025;4401;1;1;16/12/2025;JBASSANI;;;0;0;;;;;;;;;0;;;;16/12/2025;1;1;0;0;0;0;0;0;1;1;0;3;AGV;2025;Período Contable;0,75;7;-4;7;AGV;#N/D;#N/D;1029489365;365;
00365 RIO TINTO;1000078676;10;ZPAN;PEDIDO URGENTE;;20;;;;CSOSA;1028165;"BULON (ø 5/8"" x 2 1/2"")";16;Materiales Stock S/Devol;CUMPLIDO;U365;1;29/11/2025;13/12/2025;diciembre;10137086;10;1;29/11/2025;2/12/2025;AGV;4500114957;10;4401;1;MREY;9/12/2025;9/12/2025;30/12/2025;30/12/2025;AGV;SERVICIOS VIALES DE STA. FE SA;16;0;0;16;5000155291;11/12/2025;4401;1;1;11/12/2025;JBASSANI;;;0;0;;;;;;;;;0;;;;11/12/2025;1;1;0;0;0;1;1;0;0;0;0;;AGV;2025;Período Contable;0,75;7;;7;AGV;1028165;0;1028165365;365;
00365 RIO TINTO;1000078676;20;ZPAN;PEDIDO URGENTE;;20;;;;CSOSA;1028166;"TUERCA  (ø 5/8"")";16;Materiales Stock S/Devol;CUMPLIDO;U365;1;29/11/2025;13/12/2025;diciembre;10137086;20;1;29/11/2025;2/12/2025;AGV;4500114957;20;4401;1;MREY;9/12/2025;9/12/2025;30/12/2025;30/12/2025;AGV;SERVICIOS VIALES DE STA. FE SA;16;0;0;16;5000155291;11/12/2025;4401;2;1;11/12/2025;JBASSANI;;;0;0;;;;;;;;;0;;;;11/12/2025;1;1;0;0;0;1;1;0;0;0;0;;AGV;2025;Período Contable;0,75;7;;7;AGV;1028166;0;1028166365;365;
00365 RIO TINTO;1000078676;30;ZPAN;PEDIDO URGENTE;;20;;;;CSOSA;1028164;DIENTE BALDE TEREX;8;Materiales Stock S/Devol;SIN TRATAMIENTO;U365;1;29/11/2025;13/12/2025;diciembre;10137086;30;1;29/11/2025;2/12/2025;AGV;;0;;0;;;;;;;;0;8;0;0;;;;0;0;;;;;0;0;;;;;;;;;0;;;;;1;0;1;1;0;0;0;0;0;0;0;;AGV;2025;Período Contable;0,75;7;;7;AGV;1028164;0;1028164365;365;
